,track_name,artist,duration,popularity,release_date,mp3,track_id,artist_id
5107,Settle Down Easy,Rebelution,236975,56,2018-06-15,https://p.scdn.co/mp3-preview/cc776d7f73d5bae2e940dbb189ce07480360f574?cid=80aa7a928c4541428fab1590b72d13b5,1TtJB7TqB6uhA5dEh0sqFW,2WjvvwAX0mdWwq3aFuUdtc
5108,Attention Span,Rebelution,322760,55,2007-06-08,https://p.scdn.co/mp3-preview/1ee952b1295d8e5a3314d7e41f35461b95273f2a?cid=80aa7a928c4541428fab1590b72d13b5,7z3EXUkDIgi6y3L46JSklf,2WjvvwAX0mdWwq3aFuUdtc
5109,Trip,Ella Mai,213993,79,2018-10-12,,6CTWathupIiDs7U4InHnDA,7HkdQ0gt53LP4zmHsL0nap
5110,Shot Clock,Ella Mai,201609,77,2018-10-12,,2GlATHCDbLW7xq5BE0Bz5g,7HkdQ0gt53LP4zmHsL0nap
5111,Boo'd Up,Ella Mai,256063,76,2017-02-22,,0At2qAoaVjIwWNAqrscXli,7HkdQ0gt53LP4zmHsL0nap
5112,She Don't (feat. Ty Dolla $Ign),Ella Mai,264097,73,2016-02-28,https://p.scdn.co/mp3-preview/c6c81bc80275a077e2d805892ae0bfed6f06915f?cid=80aa7a928c4541428fab1590b72d13b5,01JPQ87UHeGysPVwTqMJHK,7HkdQ0gt53LP4zmHsL0nap
5113,Whatchamacallit (feat. Chris Brown),Ella Mai,179410,72,2018-10-12,,1YLfaRr3QIW1fF3nvDO0gX,7HkdQ0gt53LP4zmHsL0nap
5114,Naked - Bonus Track,Ella Mai,197182,70,2018-10-12,,0SbOpoBzBBCqWIcvo94JeD,7HkdQ0gt53LP4zmHsL0nap
5115,Gut Feeling (feat. H.E.R.),Ella Mai,236384,67,2018-10-12,,1dxy88oPzmIN9QAyCNfXmW,7HkdQ0gt53LP4zmHsL0nap
5116,Everything (feat. John Legend),Ella Mai,181644,66,2018-10-12,,0V6imIPZVXJEtl2umdNILO,7HkdQ0gt53LP4zmHsL0nap
5117,Boo'd Up,Ella Mai,239341,65,2018-10-12,,4squZv12LD9M8ooJfoVgZS,7HkdQ0gt53LP4zmHsL0nap
5118,Sauce,Ella Mai,184958,63,2018-10-12,,5VqKdNoamMXrmRmqVmi9ke,7HkdQ0gt53LP4zmHsL0nap
5119,Love Shot,EXO,200306,75,2018-12-13,https://p.scdn.co/mp3-preview/fd7e47082fc14d0db38ffc4a53368bd0bdb2029d?cid=80aa7a928c4541428fab1590b72d13b5,0yB4jrSwN0bFtFRDR5vyMj,3cjEqqelV9zb4BYE3qDQ4O
5120,Tempo,EXO,224482,71,2018-11-02,https://p.scdn.co/mp3-preview/38f958dcccc927ed3624662a201823020fbe64d0?cid=80aa7a928c4541428fab1590b72d13b5,4EjUFjzi4ErWjklOA3Aslu,3cjEqqelV9zb4BYE3qDQ4O
5121,Monster,EXO,221341,69,2016-06-09,https://p.scdn.co/mp3-preview/6fae651cae4450ee3a4e1e23769b3a63356b12ba?cid=80aa7a928c4541428fab1590b72d13b5,7GbUWl6qLW1gdngbEV2WDJ,3cjEqqelV9zb4BYE3qDQ4O
5122,Ko Ko Bop,EXO,190422,69,2017-07-18,https://p.scdn.co/mp3-preview/852f0bfc037942932e38172e84dd05671a00c634?cid=80aa7a928c4541428fab1590b72d13b5,5EzitieoPnjyKHAq0gfRMa,3cjEqqelV9zb4BYE3qDQ4O
5123,전야 前夜 The Eve,EXO,176026,67,2017-07-18,https://p.scdn.co/mp3-preview/aaab722d75f53aa892feab615e5b08e54a5814aa?cid=80aa7a928c4541428fab1590b72d13b5,2ujA6F1cpk3m8lsPE5aKua,3cjEqqelV9zb4BYE3qDQ4O
5124,CALL ME BABY,EXO,211013,65,2015-03-30,https://p.scdn.co/mp3-preview/76020ef447d24c9fa8feac6fe86f27b59fefe333?cid=80aa7a928c4541428fab1590b72d13b5,6Rx0ORYPP3GH9rTvGS5Vy8,3cjEqqelV9zb4BYE3qDQ4O
5125,Lotto,EXO,189774,63,2016-08-18,https://p.scdn.co/mp3-preview/8d642ca7d289f6e22c8f61c6cf0746ce6c957f79?cid=80aa7a928c4541428fab1590b72d13b5,6ukWoX4AHV76JdYVdKRPk8,3cjEqqelV9zb4BYE3qDQ4O
5126,으르렁 Growl,EXO,207053,63,2013-08-05,https://p.scdn.co/mp3-preview/ae0b317c1fa91309737c27977e657bee0abcef54?cid=80aa7a928c4541428fab1590b72d13b5,4pi0Elz7B7cLfw37J3bYm9,3cjEqqelV9zb4BYE3qDQ4O
5127,Power,EXO,222405,61,2017-09-05,https://p.scdn.co/mp3-preview/d3decbd1491764515f15fa6e1690b25dcb97312b?cid=80aa7a928c4541428fab1590b72d13b5,53YZi9zgTnF0Py0K6ejyWz,3cjEqqelV9zb4BYE3qDQ4O
5128,LOVE ME RIGHT,EXO,205128,59,2015-06-03,https://p.scdn.co/mp3-preview/ad64657706d7fd910b3762522315c674168a5727?cid=80aa7a928c4541428fab1590b72d13b5,1kFevEv3s7Gf6o5xSDR5DL,3cjEqqelV9zb4BYE3qDQ4O
5129,Into The Ocean,Blue October,239946,57,2006-01-01,,2SiqlgLMfKQbczSMRp8drY,1TJbmc7jTpw78GKCiMpvDh
5130,Hate Me,Blue October,380200,56,2006-01-01,,1tL40tfdtUaSLek4DvDDr3,1TJbmc7jTpw78GKCiMpvDh
5131,I Hope You're Happy,Blue October,232403,56,2018-01-12,https://p.scdn.co/mp3-preview/90295cc4f09408f99b91810d38a0482a00ab60dd?cid=80aa7a928c4541428fab1590b72d13b5,2YJNoQKf1MPwlInwFPw28P,1TJbmc7jTpw78GKCiMpvDh
5132,Calling You,Blue October,239506,50,2003-01-01,,5BqW7B2eS98AlUAwW7EFLp,1TJbmc7jTpw78GKCiMpvDh
5133,Home,Blue October,247462,47,2016-04-22,https://p.scdn.co/mp3-preview/6a47371c72ce3413492d67950ac14cfd6ac598f9?cid=80aa7a928c4541428fab1590b72d13b5,4ChdLsuadEtrpomCKiXmQf,1TJbmc7jTpw78GKCiMpvDh
5134,Fear,Blue October,319720,46,2013-08-20,https://p.scdn.co/mp3-preview/c4e9f8247256461f0b6615964af79f56691d6514?cid=80aa7a928c4541428fab1590b72d13b5,6Eb1G3F9RlxzB1ZUIqCh7D,1TJbmc7jTpw78GKCiMpvDh
5135,Bleed Out,Blue October,234853,43,2013-08-20,https://p.scdn.co/mp3-preview/33d7f6db99f932f3952c3ddca043f2b52c080236?cid=80aa7a928c4541428fab1590b72d13b5,1NQ4npvn1gqrAZ1rbXfKYE,1TJbmc7jTpw78GKCiMpvDh
5136,How to Dance in Time,Blue October,326943,43,2018-08-17,https://p.scdn.co/mp3-preview/ad45509d7194cc28d643626f3661d493c8b747e6?cid=80aa7a928c4541428fab1590b72d13b5,7z8c0SRxWHHD99tofdi1Lq,1TJbmc7jTpw78GKCiMpvDh
5137,Daylight,Blue October,219516,42,2018-08-17,https://p.scdn.co/mp3-preview/9e0905b563854a48fce2f90ea9453e47e8e9a2ea?cid=80aa7a928c4541428fab1590b72d13b5,7gGZLxYCFutpnHJCQYVfF4,1TJbmc7jTpw78GKCiMpvDh
5138,18th Floor Balcony,Blue October,272026,41,2006-01-01,,3ZYeIGWneqMC98Gu0Ely1C,1TJbmc7jTpw78GKCiMpvDh
5139,Naked as We Came,Iron & Wine,152626,68,2004-03-23,https://p.scdn.co/mp3-preview/6498f084c1fd671c8fb2fc294c970eb2e4c63ea4?cid=80aa7a928c4541428fab1590b72d13b5,1lUdXbhl6u6QMQZRTAhlWW,4M5nCE77Qaxayuhp3fVn4V
5140,"Flightless Bird, American Mouth",Iron & Wine,242226,68,2007-09-25,https://p.scdn.co/mp3-preview/59ba33d67705091c1abea9ec0308a2c9d9da40af?cid=80aa7a928c4541428fab1590b72d13b5,1X3T2J7S1s6aCIbmjFf2NG,4M5nCE77Qaxayuhp3fVn4V
5141,Time After Time,Iron & Wine,170216,67,2016-10-28,https://p.scdn.co/mp3-preview/f5726c5fd71d5ceb1cd0592653588b6c73f74636?cid=80aa7a928c4541428fab1590b72d13b5,5kOBEsqVNwi4udPRbagNIV,4M5nCE77Qaxayuhp3fVn4V
5142,Call It Dreaming,Iron & Wine,231760,61,2017-08-25,https://p.scdn.co/mp3-preview/5745f1181b155fa923204e4435b610c4b4443700?cid=80aa7a928c4541428fab1590b72d13b5,4ftYIbHbKSVZWyrveFHCNu,4M5nCE77Qaxayuhp3fVn4V
5143,Such Great Heights,Iron & Wine,251280,60,2009-05-19,https://p.scdn.co/mp3-preview/5bf3f0cad36647e69104adfdc0cd834bb15fccaa?cid=80aa7a928c4541428fab1590b72d13b5,6kLqKntp2x4QVXHwqLHMYm,4M5nCE77Qaxayuhp3fVn4V
5144,What I Am - Recorded at Spotify Studios NYC,Iron & Wine,235579,59,2018-07-02,https://p.scdn.co/mp3-preview/e97a457ab9b2e15fd61d880de57bce18d896c466?cid=80aa7a928c4541428fab1590b72d13b5,1b5Cgfs0La5peeZ7Sw7y6y,4M5nCE77Qaxayuhp3fVn4V
5145,Forever Young - From NBC's Parenthood,Rhiannon Giddens,261370,59,2015-01-30,https://p.scdn.co/mp3-preview/9baf01834aca7827326cb76d354378a141cd9882?cid=80aa7a928c4541428fab1590b72d13b5,0QYgtwYCftkAqunXmvkZtr,1EI0NtLHoh9KBziYCeN1vM
5146,Autumn Town Leaves,Iron & Wine,195200,57,2018-08-31,https://p.scdn.co/mp3-preview/bfe14a4b1f1ea281784e3e11962b23c97349bf68?cid=80aa7a928c4541428fab1590b72d13b5,4xI1VwZa8u3ymeS8hsHKed,4M5nCE77Qaxayuhp3fVn4V
5147,The Trapeze Swinger,Iron & Wine,571080,55,2009-05-19,https://p.scdn.co/mp3-preview/b34da27f2a7e2261940fa1bbd5b0ac0fb41fa701?cid=80aa7a928c4541428fab1590b72d13b5,2m0t8SqIROCNqlYz9NJWb7,4M5nCE77Qaxayuhp3fVn4V
5148,Each Coming Night,Iron & Wine,207720,53,2004-03-23,https://p.scdn.co/mp3-preview/0b4215efc06bee99bdc40aa777775216982a8f29?cid=80aa7a928c4541428fab1590b72d13b5,58ddXmsErqH7JmZA3KOTb3,4M5nCE77Qaxayuhp3fVn4V
5149,Morbid Stuff,PUP,164600,58,2019-04-05,https://p.scdn.co/mp3-preview/d4695355354010462986d91a325a38313eedcaa9?cid=80aa7a928c4541428fab1590b72d13b5,0A31i51V3omHTJMDCJxDfh,6A7uqgC2N1nUhrCLAytHxN
5150,Kids,PUP,210160,57,2019-04-05,https://p.scdn.co/mp3-preview/18dd906d20cca8454cd360f7904b28072bec2984?cid=80aa7a928c4541428fab1590b72d13b5,6Dgix2xCbnqigfrjulm24R,6A7uqgC2N1nUhrCLAytHxN
5151,See You at Your Funeral,PUP,220133,56,2019-04-05,https://p.scdn.co/mp3-preview/2e63c2fa3d4107dd17fdfbb4552ed129191f62cf?cid=80aa7a928c4541428fab1590b72d13b5,6wHI39DPJk3BYAg6hqBy6F,6A7uqgC2N1nUhrCLAytHxN
5152,Free at Last,PUP,154813,56,2019-04-05,https://p.scdn.co/mp3-preview/822742058166ee40e3207f7a6a9c63b92a17f1f0?cid=80aa7a928c4541428fab1590b72d13b5,5fJ7aCs7V78bU3FEnBSYWs,6A7uqgC2N1nUhrCLAytHxN
5153,Scorpion Hill,PUP,308133,54,2019-04-05,https://p.scdn.co/mp3-preview/363397cb42ddbbe7faf65e9d723a8933ff588783?cid=80aa7a928c4541428fab1590b72d13b5,4LEjFyLLXycqMeHYwTP6in,6A7uqgC2N1nUhrCLAytHxN
5154,Sibling Rivalry,PUP,207840,53,2019-04-05,https://p.scdn.co/mp3-preview/ec7dfb37ca0180313df66607b5354ea1244bc594?cid=80aa7a928c4541428fab1590b72d13b5,7EkSV9z7VcfksZ5NrRxnTE,6A7uqgC2N1nUhrCLAytHxN
5155,"Bloody Mary, Kate and Ashley",PUP,164040,53,2019-04-05,https://p.scdn.co/mp3-preview/eef88060d141eea491480027669c95461e22db5b?cid=80aa7a928c4541428fab1590b72d13b5,32HqvjPjKJvR54xNplTZIB,6A7uqgC2N1nUhrCLAytHxN
5156,Closure,PUP,188413,53,2019-04-05,https://p.scdn.co/mp3-preview/0e4d597bbb0e2c8866d7e174fde6c23869fe7607?cid=80aa7a928c4541428fab1590b72d13b5,4VpGA8V9FhCAwGSxoUCk4p,6A7uqgC2N1nUhrCLAytHxN
5157,DVP,PUP,148893,52,2016-05-27,https://p.scdn.co/mp3-preview/1ba3986bd48009fea12bccb9d6b4fc3e9bf08754?cid=80aa7a928c4541428fab1590b72d13b5,1llK3WvpGjCkfEFlL5acTW,6A7uqgC2N1nUhrCLAytHxN
5158,Full Blown Meltdown,PUP,152973,52,2019-04-05,https://p.scdn.co/mp3-preview/dedb5bb4455a048b5db825ac1559b19a70e51176?cid=80aa7a928c4541428fab1590b72d13b5,5pyXMKcD2WHuzCuRczcXpw,6A7uqgC2N1nUhrCLAytHxN
5159,No Brainer,DJ Khaled,260000,81,2018-07-27,https://p.scdn.co/mp3-preview/c10ec149a56d1adedd38f0d1ab660b3a3744493f?cid=80aa7a928c4541428fab1590b72d13b5,5WvAo7DNuPRmk4APhdPzi8,0QHgL1lAIqAw0HtD7YldmP
5160,FLIP THE SWITCH (feat. Drake),Quavo,156195,75,2018-10-12,,1rlIrbWboTRGeKfHhgbJRZ,0VRj0yCOv2FXJNP47XQnx5
5161,WORKIN ME,Quavo,169657,66,2018-10-12,,4MAsYGSgxsaj73dC2lvFC4,0VRj0yCOv2FXJNP47XQnx5
5162,Ice Tray,Quality Control,213613,71,2017-12-08,,3wdfLVUhmX64lIyWIIEW8s,6i392l38cR3uBPF0DbNs7S
5163,LOSE IT (feat. Lil Baby),Quavo,237654,70,2018-10-12,,69PkhA9q3xCWU2CzoZnLAu,0VRj0yCOv2FXJNP47XQnx5
5164,Dubai Shit,Huncho Jack,228431,69,2017-12-21,,6urLjX35oXXRYtcH1b3dCh,6extd4B6hl8VTmnlhpl2bY
5165,Saint,Huncho Jack,140792,69,2017-12-21,,7foypmc7KZyU716Yv63BPe,6extd4B6hl8VTmnlhpl2bY
5166,Champions,Kanye West,334253,69,2016-06-10,,2nBI3iWLhupR7LyAJ5GGkE,5K4W6rqBFWDnAN6FQUkS6x
5167,Motorcycle Patches,Huncho Jack,191409,68,2017-12-21,,7g7raxdQpiLZT7aOlib4S1,6extd4B6hl8VTmnlhpl2bY
5168,Bacc At It Again,Yella Beezy,228185,68,2019-03-15,https://p.scdn.co/mp3-preview/fa6fa6f6f363be29ae45af3470675ef5cbcd081f?cid=80aa7a928c4541428fab1590b72d13b5,2biNa12dMbHJrHVFRt8JyO,7kwCkEJ384PWm0UQW3hxjS
5169,HP,Maluma,184435,92,2019-03-01,https://p.scdn.co/mp3-preview/623d8b9aad1987d810209f6c356679b1ebd2cd72?cid=80aa7a928c4541428fab1590b72d13b5,31UjYv5vLsDkzchJOtUMtW,1r4hJ1h58CWwUQe3MxPuau
5170,Créeme,Karol G,214293,65,2019-05-03,,4EKZsrsCKyqr64FBHLc0DU,790FomKkXshlbRYZFtlgla
5171,Que Mas Pues - Remix,Sech,305962,84,2019-04-19,https://p.scdn.co/mp3-preview/d3d3491e11961762ef195a601496ee61d21f2dd3?cid=80aa7a928c4541428fab1590b72d13b5,7fODjB7BrQTGqh0hogW6XD,77ziqFxp5gaInVrF2lj4ht
5172,Amigos Con Derechos,Reik,227476,81,2018-08-31,https://p.scdn.co/mp3-preview/af30748d2f38efd52f35d564f3e6e107153f2263?cid=80aa7a928c4541428fab1590b72d13b5,2zDj4WjbNDmrRL6Z4YjjCA,0vR2qb8m9WHeZ5ByCbimq2
5173,La Respuesta,Becky G,182400,80,2019-04-19,https://p.scdn.co/mp3-preview/0dcf14faa7e109984438d1c87631af7221bdaaba?cid=80aa7a928c4541428fab1590b72d13b5,2fOjendzUzepHwR9QrVyYF,4obzFoKoKRHIphyHzJ35G3
5174,Mala Mía,Maluma,183752,79,2018-08-10,https://p.scdn.co/mp3-preview/273268627d21e468125e392a78c8c8669cf9e8e6?cid=80aa7a928c4541428fab1590b72d13b5,62o8KoI44JfN7aYxgTnPvh,1r4hJ1h58CWwUQe3MxPuau
5175,Medellín (with Maluma),Madonna,298164,79,2019-04-17,,3tTV4DYlhkiXRNiiXwIAPf,6tbjWDEIzxoDsBA1FuhfPW
5176,Felices los 4,Maluma,230000,78,2018-05-18,https://p.scdn.co/mp3-preview/ea9a6f1dd1f966628ffb51723ca2823e276517b1?cid=80aa7a928c4541428fab1590b72d13b5,1RouRzlg8OKFeqc6LvdxmB,1r4hJ1h58CWwUQe3MxPuau
5177,Clandestino,Shakira,231920,78,2018-06-08,https://p.scdn.co/mp3-preview/da02f5da679715064baf20741d1ac80b2fc67a3b?cid=80aa7a928c4541428fab1590b72d13b5,7DrluKkTviBwCc8AV3VGmf,0EmeFodog0BfCgMzAIvKQp
5178,Corazón (feat. Nego do Borel),Maluma,184720,77,2018-05-18,https://p.scdn.co/mp3-preview/f0b296c9307df4dd4718cb6259e318b75e6eec86?cid=80aa7a928c4541428fab1590b72d13b5,5cepAtqnEQ6yVG6088zMMu,1r4hJ1h58CWwUQe3MxPuau
5179,Waiting for the Thunder,Blackberry Smoke,247008,54,2016-10-14,https://p.scdn.co/mp3-preview/1332797926df33bd8fc811cb383af43d385def1f?cid=80aa7a928c4541428fab1590b72d13b5,0Rxgdpe1zgZ6ZzHgxSaYEJ,5P1oS9DUTPEqcrmXDmX4p8
5180,One Horse Town,Blackberry Smoke,256146,51,2012-08-14,https://p.scdn.co/mp3-preview/40941970b41f49746d4e7972e81f095c948d8a6e?cid=80aa7a928c4541428fab1590b72d13b5,5Y36csDNfP9gRThyyveiBT,5P1oS9DUTPEqcrmXDmX4p8
5181,Good One Comin' on,Blackberry Smoke,220786,48,2009-09-29,https://p.scdn.co/mp3-preview/20c48f1e26d17792227bc892754389f26d42e239?cid=80aa7a928c4541428fab1590b72d13b5,7DlENkBgvybu7rgnz5TyWb,5P1oS9DUTPEqcrmXDmX4p8
5182,Till the Wheels Fall Off,Blackberry Smoke,225165,47,2018-04-06,https://p.scdn.co/mp3-preview/03476e952b9c6d9b6a9fda532dcfb83f670c74a9?cid=80aa7a928c4541428fab1590b72d13b5,5jsFP9UeOXngDEslmUVozc,5P1oS9DUTPEqcrmXDmX4p8
5183,Ain't Much Left of Me,Blackberry Smoke,298786,45,2012-08-14,https://p.scdn.co/mp3-preview/f563b4de1ac275ed9b0781f0a239e2bfcd7cea7e?cid=80aa7a928c4541428fab1590b72d13b5,4jKBjyOdVKfmyauxwW8QUs,5P1oS9DUTPEqcrmXDmX4p8
5184,Pretty Little Lie,Blackberry Smoke,214866,44,2012-08-14,https://p.scdn.co/mp3-preview/7bcaefacf6c9c4456b7aa4185540c38b6a9f8cae?cid=80aa7a928c4541428fab1590b72d13b5,6b45yra2a9So8yTNeHZdgt,5P1oS9DUTPEqcrmXDmX4p8
5185,Run Away from It All - Acoustic,Blackberry Smoke,267284,42,2018-07-20,https://p.scdn.co/mp3-preview/0d1a08d4e556bf595c7ea1780356bef660bf6553?cid=80aa7a928c4541428fab1590b72d13b5,7MOTCiY8t7HHBwaBb2CafC,5P1oS9DUTPEqcrmXDmX4p8
5186,Yesterday's Wine (Bonus Track) [feat. George Jones & Jamey Johnson],Blackberry Smoke,251693,42,2009-09-29,https://p.scdn.co/mp3-preview/53ea801c4f434a154de7b54bee25d8e02f88b706?cid=80aa7a928c4541428fab1590b72d13b5,3Qkf38NOmkZmwLvGR3EpT4,5P1oS9DUTPEqcrmXDmX4p8
5187,Let Me Down Easy,Blackberry Smoke,174429,34,2018-04-06,https://p.scdn.co/mp3-preview/64babfbdb360210fdf546c6d42c54f8e8914d899?cid=80aa7a928c4541428fab1590b72d13b5,4voOrl0z50TUT26lyzg8JH,5P1oS9DUTPEqcrmXDmX4p8
5188,Flesh and Bone,Blackberry Smoke,272066,32,2018-04-06,https://p.scdn.co/mp3-preview/b9de9a0ed2462ce89c42d425b7ba9a66655ac5c9?cid=80aa7a928c4541428fab1590b72d13b5,0xkxkPTPQ3JrY14vMUGmk9,5P1oS9DUTPEqcrmXDmX4p8
5189,My Number,Foals,240533,70,2013-02-11,https://p.scdn.co/mp3-preview/39bd1218c0f50535cfab309d6cd2f34aadf1637b?cid=80aa7a928c4541428fab1590b72d13b5,4c9WmjVlQMr0s1IjbYO52Z,6FQqZYVfTNQ1pCqfkwVFEa
5190,Mountain At My Gates,Foals,244293,66,2015-08-28,https://p.scdn.co/mp3-preview/8814a6a480833a971a92e75476787a8d5ad82987?cid=80aa7a928c4541428fab1590b72d13b5,53L6A3I9vf7rgEZnMzx54E,6FQqZYVfTNQ1pCqfkwVFEa
5191,In Degrees,Foals,297632,64,2019-03-08,https://p.scdn.co/mp3-preview/4337e60ce90ad63a07697231d14e7d2d81eba2b2?cid=80aa7a928c4541428fab1590b72d13b5,2muJzxNCRL7M2QeCmjPubU,6FQqZYVfTNQ1pCqfkwVFEa
5192,On The Luna,Foals,192695,64,2019-03-08,https://p.scdn.co/mp3-preview/fa90a15b75db22f118fa74660c3458868d70057e?cid=80aa7a928c4541428fab1590b72d13b5,0Sfj5fPqZzCq9o3f1NNphz,6FQqZYVfTNQ1pCqfkwVFEa
5193,Exits,Foals,357419,64,2019-03-08,https://p.scdn.co/mp3-preview/810483a6e312bb1b3b8a28db70279c568bc6b97a?cid=80aa7a928c4541428fab1590b72d13b5,7gVGBGI4ZqvkYBlh2LdrQy,6FQqZYVfTNQ1pCqfkwVFEa
5194,White Onions,Foals,185610,63,2019-03-08,https://p.scdn.co/mp3-preview/3f826253eee3e9a74670a79b1806d260d0691c0a?cid=80aa7a928c4541428fab1590b72d13b5,36GhBMw1CVJpsrazHYbXQy,6FQqZYVfTNQ1pCqfkwVFEa
5195,Sunday,Foals,354392,61,2019-03-08,https://p.scdn.co/mp3-preview/59db864775aa39d445dd4cd41365ce0836c500c9?cid=80aa7a928c4541428fab1590b72d13b5,4Wt0oSeCIfNSuzXXgi4eXC,6FQqZYVfTNQ1pCqfkwVFEa
5196,Birch Tree,Foals,261133,61,2015-08-28,https://p.scdn.co/mp3-preview/34b2e493b8f1b2ffe93edc37a556dc145aa7b5ed?cid=80aa7a928c4541428fab1590b72d13b5,5mOPeaSXywGZX3mDflbDsq,6FQqZYVfTNQ1pCqfkwVFEa
5197,What Went Down,Foals,300720,60,2015-08-28,https://p.scdn.co/mp3-preview/96767c9c15c78605741a3907c5d20ae0ef57b234?cid=80aa7a928c4541428fab1590b72d13b5,5h27GYpKZWWhFov8fOunF6,6FQqZYVfTNQ1pCqfkwVFEa
5198,Late Night - Solomun Remix,Foals,504726,48,2013-04-19,https://p.scdn.co/mp3-preview/597a2553fea3d88af842db001078dce75733390c?cid=80aa7a928c4541428fab1590b72d13b5,0l2C9pw5nBeMlzQW8Xz8F9,6FQqZYVfTNQ1pCqfkwVFEa
5199,Since U Been Gone,Kelly Clarkson,188960,74,2004-01-17,https://p.scdn.co/mp3-preview/6e39adc77aba227544f11251414bd89824e0eb96?cid=80aa7a928c4541428fab1590b72d13b5,3xrn9i8zhNZsTtcoWgQEAd,3BmGtnKgCSGYIUhmivXKWX
5200,Because of You,Kelly Clarkson,219493,73,2004-01-17,https://p.scdn.co/mp3-preview/1d24ddb30ca6e91eefcd6a965507e5492181378a?cid=80aa7a928c4541428fab1590b72d13b5,3f3omU8n47Mqyab5nCaGyT,3BmGtnKgCSGYIUhmivXKWX
5201,Broken & Beautiful (from the movie UGLYDOLLS),Kelly Clarkson,218948,72,2019-03-27,https://p.scdn.co/mp3-preview/d0cd9ed365c0005fc0f5054f868ca92da4fff856?cid=80aa7a928c4541428fab1590b72d13b5,1Y9cAYTmyWJCcmfqdG2I29,3BmGtnKgCSGYIUhmivXKWX
5202,Stronger (What Doesn't Kill You),Kelly Clarkson,221946,66,2011-10-24,https://p.scdn.co/mp3-preview/328bdd62e0e8f7f110cb546017ff3bf3042cc37a?cid=80aa7a928c4541428fab1590b72d13b5,6D60klaHqbCl9ySc8VcRss,3BmGtnKgCSGYIUhmivXKWX
5203,Heartbeat Song,Kelly Clarkson,198733,66,2015-02-27,https://p.scdn.co/mp3-preview/bf083c904ad9f4ffa21031dad2e372594ec25e56?cid=80aa7a928c4541428fab1590b72d13b5,7FC9Lng8iXU081lbigu8m8,3BmGtnKgCSGYIUhmivXKWX
5204,Breakaway,Kelly Clarkson,237000,66,2004-01-17,https://p.scdn.co/mp3-preview/cedeb9e8b720819ff29961d5c4e3d699039b9e84?cid=80aa7a928c4541428fab1590b72d13b5,61Qhe2mHSLhUE04QeK4lkD,3BmGtnKgCSGYIUhmivXKWX
5205,Love So Soft,Kelly Clarkson,172426,65,2017-10-27,https://p.scdn.co/mp3-preview/052c920e5102903914079dd5fc03c4601ba34659?cid=80aa7a928c4541428fab1590b72d13b5,16QN8cBubEq706vNtPpOME,3BmGtnKgCSGYIUhmivXKWX
5206,Never Enough,Kelly Clarkson,204133,64,2018-11-09,https://p.scdn.co/mp3-preview/ec19bc3cd6aa1fc6f82c8d5f14ac1813eed18ef9?cid=80aa7a928c4541428fab1590b72d13b5,4eGfldSRct5z9tQZDp5R5Y,3BmGtnKgCSGYIUhmivXKWX
5207,My Life Would Suck Without You,Kelly Clarkson,211493,55,2009-03-05,https://p.scdn.co/mp3-preview/621c34163f2981417bdbae89872857e9446a792d?cid=80aa7a928c4541428fab1590b72d13b5,0XfuvxptNRVoEWp7SaneV8,3BmGtnKgCSGYIUhmivXKWX
5208,Behind These Hazel Eyes,Kelly Clarkson,198973,61,2004-01-17,https://p.scdn.co/mp3-preview/7418190f90e982de859bca1029f77ea341eabb9a?cid=80aa7a928c4541428fab1590b72d13b5,0AKAxdNkwq9ZxRdW1DN9zW,3BmGtnKgCSGYIUhmivXKWX
5209,Rumor,Lee Brice,198440,77,2017-11-03,https://p.scdn.co/mp3-preview/ebbbb748e7e30c64c88cf3dbc71237aad0818657?cid=80aa7a928c4541428fab1590b72d13b5,56eGOeSsqdg3FLxdo83TwV,5Zq7R5qmi58ByYyBQTlNuk
5210,Hard To Love,Lee Brice,224293,70,2012-04-24,https://p.scdn.co/mp3-preview/74a0da99e8c1452cf915720f783cacefab7a66df?cid=80aa7a928c4541428fab1590b72d13b5,6E9V9TRlVOLjenGjHemzEH,5Zq7R5qmi58ByYyBQTlNuk
5211,I Don't Dance,Lee Brice,221173,69,2014-09-09,https://p.scdn.co/mp3-preview/a0d6e87cdd31bee0e5c90513aeab6fdf23269fc5?cid=80aa7a928c4541428fab1590b72d13b5,5aj0xPGiEUN3aI2oOYu14S,5Zq7R5qmi58ByYyBQTlNuk
5212,Boy,Lee Brice,198973,66,2017-11-03,https://p.scdn.co/mp3-preview/d703fde85104a9dd99479b936adafa40ebfa9b13?cid=80aa7a928c4541428fab1590b72d13b5,7A8OfzqXBHYGk61FZTHoeo,5Zq7R5qmi58ByYyBQTlNuk
5213,Drinking Class,Lee Brice,207346,65,2014-09-09,https://p.scdn.co/mp3-preview/fdd1102213043c83c1632a6ccec9ad8f82316937?cid=80aa7a928c4541428fab1590b72d13b5,4QAXLB2Hkx3n7LbOFxD34h,5Zq7R5qmi58ByYyBQTlNuk
5214,A Woman Like You,Lee Brice,209786,62,2012-04-24,https://p.scdn.co/mp3-preview/917d216def89b0a67289dd24c396f8fd899fba60?cid=80aa7a928c4541428fab1590b72d13b5,3oyMHCAAcnWFdcGuVgwfhd,5Zq7R5qmi58ByYyBQTlNuk
