,track_name,artist,duration,popularity,release_date,mp3,track_id,artist_id
4176,Powerful Taboo,Pedro The Lion,204900,34,1/18/19,https://p.scdn.co/mp3-preview/0388ec6b96a8bd1d19dd41d0d48b2f756be92730?cid=80aa7a928c4541428fab1590b72d13b5,2HAKS4gf5bnMbPpXmNTCHM,4ApdWjZjftqD77Vh6qDbCr
4177,Model Homes,Pedro The Lion,201199,34,1/18/19,https://p.scdn.co/mp3-preview/4a351abf73df0f06c6b5737d658383de9830a944?cid=80aa7a928c4541428fab1590b72d13b5,0sbVh58FeQHTH4HLaENDxM,4ApdWjZjftqD77Vh6qDbCr
4178,Magazine,Pedro The Lion,242655,34,4/16/02,https://p.scdn.co/mp3-preview/e3b592fdab544715ce94080df3608722ab9aeaa6?cid=80aa7a928c4541428fab1590b72d13b5,2fNYJ4O6d4sn84wbFm7ifH,4ApdWjZjftqD77Vh6qDbCr
4179,Circle K,Pedro The Lion,214374,34,1/18/19,https://p.scdn.co/mp3-preview/d9baa26af2de61e27b69e7ea6028ce4a9bbd310e?cid=80aa7a928c4541428fab1590b72d13b5,2EKaxPnxHWMLQe4gmtItVs,4ApdWjZjftqD77Vh6qDbCr
4180,Rapture,Pedro The Lion,206146,33,4/16/02,https://p.scdn.co/mp3-preview/333fa1e2576afa1852c51990dbb373cc38b69933?cid=80aa7a928c4541428fab1590b72d13b5,225TNzMIqXOPXlnROYNIJ9,4ApdWjZjftqD77Vh6qDbCr
4181,Put a Little Love in Your Heart,Darren Criss,114106,46,3/22/17,https://p.scdn.co/mp3-preview/6c2993cffd7b97fdc200b7821901be86d0a3adbd?cid=80aa7a928c4541428fab1590b72d13b5,3sbzXUQxzNSVlBTJeFvUHI,3nQ59hkeciYoR6RreQL4Rv
4182,I Dreamed A Dream,Darren Criss,172693,41,7/26/17,https://p.scdn.co/mp3-preview/371125bbac46be8d54479ba2e165cc22c79bd97d?cid=80aa7a928c4541428fab1590b72d13b5,4kxOKof62prdZmQ4bm9yz0,3nQ59hkeciYoR6RreQL4Rv
4183,Not Alone,Darren Criss,268453,39,7/20/10,https://p.scdn.co/mp3-preview/70805f459fb7ab1b10d6df77ff4e5b649ac81b6b?cid=80aa7a928c4541428fab1590b72d13b5,4mjrrVFfwHIJjwp95D7dZT,3nQ59hkeciYoR6RreQL4Rv
4184,Foolish Thing,Darren Criss,241973,39,12/15/17,https://p.scdn.co/mp3-preview/eb2a53a585bdd1fa89a5d5874246f730a2206630?cid=80aa7a928c4541428fab1590b72d13b5,74wfJneM5x7lO5xhC7FclH,3nQ59hkeciYoR6RreQL4Rv
4185,I Don't Mind,Darren Criss,153426,36,12/15/17,https://p.scdn.co/mp3-preview/bdd44185c4f80f4602d84006fe7f81d2fe72c48b?cid=80aa7a928c4541428fab1590b72d13b5,2FeJ9Wdgot1ilNHJ0KRCZ7,3nQ59hkeciYoR6RreQL4Rv
4186,Every Single Night,Computer Games,223666,35,3/8/17,https://p.scdn.co/mp3-preview/d86d470fb16400727fba191674b13c5da5974e9d?cid=80aa7a928c4541428fab1590b72d13b5,71erjKYTDsvcuGKP5lp3Uc,1tMBaN8Tm6dj9i67jayVUW
4187,Lost Boys Life,Computer Games,241773,35,3/8/17,https://p.scdn.co/mp3-preview/b52bfefa63d1d5a2481bb3a095e5c6d223a142d2?cid=80aa7a928c4541428fab1590b72d13b5,1iXQOrgqbQ6egPnT4AZKon,1tMBaN8Tm6dj9i67jayVUW
4188,The Day That The Dance Is Over,Darren Criss,288000,34,12/15/17,https://p.scdn.co/mp3-preview/47e0669fe98c40ee6d5ac86fa96fc8c09f108e9d?cid=80aa7a928c4541428fab1590b72d13b5,1h4HzIpykgQaULgah2R9q3,3nQ59hkeciYoR6RreQL4Rv
4189,Going Nowhere,Darren Criss,237826,34,12/15/17,https://p.scdn.co/mp3-preview/7cc83e6fca74cbab88f348a2fb3da6bbc1ec9d3d?cid=80aa7a928c4541428fab1590b72d13b5,3QbhdS31jkYvO6vEdxcSSg,3nQ59hkeciYoR6RreQL4Rv
4190,We Like It,Computer Games,199293,34,3/8/17,https://p.scdn.co/mp3-preview/022befba134526f12038641e329cd0d25bb5675b?cid=80aa7a928c4541428fab1590b72d13b5,6sJP5yFrgjHON3yvqgN0j0,1tMBaN8Tm6dj9i67jayVUW
4191,Nephew (feat. Lil Pump),Smokepurpp,202962,72,7/27/18,,0ibOcbkp2XG46Do8jcy0bL,21dooacK2WGBB5amYvKyfM
4192,Do Not Disturb (feat. Lil Yachty & Offset),Smokepurpp,157557,71,4/13/18,,08zAFXhfyIxq9359NHksdP,21dooacK2WGBB5amYvKyfM
4193,Audi.,Smokepurpp,159521,71,9/29/17,,2INqEk4ko5AsGVLBsiKiQe,21dooacK2WGBB5amYvKyfM
4194,123,Smokepurpp,170000,64,4/13/18,,0MHPgpKYfTVml3qEXspnLQ,21dooacK2WGBB5amYvKyfM
4195,Sauce Like This,Smokepurpp,121704,63,12/14/18,,0h0BIUrAch3T6DVV6bFTKX,21dooacK2WGBB5amYvKyfM
4196,Remember Me,Smokepurpp,144000,54,4/19/19,,1tDtcXeEcCaYUKnUYd86ha,21dooacK2WGBB5amYvKyfM
4197,Baguettes (feat. Gunna),Smokepurpp,166000,61,4/19/19,,3KDNJqympSd353q4AOABSo,21dooacK2WGBB5amYvKyfM
4198,Glock In My Benz,Smokepurpp,201720,60,5/12/17,,7MCs283jdifycrZoMPPynX,21dooacK2WGBB5amYvKyfM
4199,Fingers Blue (feat. Travis Scott),Smokepurpp,194771,59,9/29/17,,6l8McJSn8BgCTTewysSusR,21dooacK2WGBB5amYvKyfM
4200,Double (feat. NLE Choppa),Smokepurpp,155682,58,4/19/19,,1XkzYm5k20pXolCxePxjXt,21dooacK2WGBB5amYvKyfM
4201,Can't Help Falling In Love,Kina Grannis,201933,73,8/10/18,https://p.scdn.co/mp3-preview/7485a8fc178c39d5626ecad00644b000b1fc004c?cid=80aa7a928c4541428fab1590b72d13b5,6lfxq3CG4xtTiEg7opyCyx,7h4j9YTJJuAHzLCc3KCvYu
4202,I Will Spend My Whole Life Loving You,Imaginary Future,227619,66,6/16/17,https://p.scdn.co/mp3-preview/b7058c6232280a42d545bb4f6412a486c7f2a120?cid=80aa7a928c4541428fab1590b72d13b5,77enz5hl8RicxrbPB56VXQ,470WlqN9HSRDGNaMufeHHF
4203,For Now,Kina Grannis,198403,66,6/29/18,https://p.scdn.co/mp3-preview/48efc7b54cf0d926f51a424f5484d14b72ac0ad1?cid=80aa7a928c4541428fab1590b72d13b5,0c99BUd87HQfzgUUQqRyds,7h4j9YTJJuAHzLCc3KCvYu
4204,Iris,Kina Grannis,181136,65,3/10/17,https://p.scdn.co/mp3-preview/3c725f01408e0b5ac95df950f636f8a02de1e648?cid=80aa7a928c4541428fab1590b72d13b5,5oV8bZaShr2d01FFMHBUPq,7h4j9YTJJuAHzLCc3KCvYu
4205,Creep,Kina Grannis,234135,59,4/14/17,https://p.scdn.co/mp3-preview/13d7f728fc0c984820ea6ac123cc114e3559e0ff?cid=80aa7a928c4541428fab1590b72d13b5,7BRwh1bemr9rFMDeTbcy5S,7h4j9YTJJuAHzLCc3KCvYu
4206,God Only Knows,Kina Grannis,136542,59,4/28/17,https://p.scdn.co/mp3-preview/e7f2d94a3164f56fd2212117edc9838a11ca4e86?cid=80aa7a928c4541428fab1590b72d13b5,1YnLthg0HOs8YTzgN5hVh2,7h4j9YTJJuAHzLCc3KCvYu
4207,Chandelier,Kina Grannis,212130,46,6/24/16,https://p.scdn.co/mp3-preview/bb57b30adb4f20ed7d83ac9751fbb581ec2b9e19?cid=80aa7a928c4541428fab1590b72d13b5,7hVXJt6Ge4YLURY5YF8P2q,7h4j9YTJJuAHzLCc3KCvYu
4208,With or Without You (Manuel Costa Remix),Boyce Avenue,187885,55,5/3/19,https://p.scdn.co/mp3-preview/df11bc28cd7ae0403e463a0ffb25537cb5743fd5?cid=80aa7a928c4541428fab1590b72d13b5,0qXxQJrz1b356in8JId6AK,7CQwac16i1W5ej8YpuL3dv
4209,When The Party's Over,Kina Grannis,154732,55,12/28/18,https://p.scdn.co/mp3-preview/efbcf61945c085694884be951284b6fb15e0d12c?cid=80aa7a928c4541428fab1590b72d13b5,6JZJ6ovrC4UNQMvkzKZmgZ,7h4j9YTJJuAHzLCc3KCvYu
4210,Valentine - Acoustic,Kina Grannis,149444,54,2/8/19,https://p.scdn.co/mp3-preview/dd5b82aa3700642ca42578d73e1e85092bbf906f?cid=80aa7a928c4541428fab1590b72d13b5,1TZbHriZ7dhB6qkUicUGcy,7h4j9YTJJuAHzLCc3KCvYu
4211,Ganas Sobran,Bryant Myers,237920,78,2/8/19,https://p.scdn.co/mp3-preview/862d7fd3bb6613f18ff684a241f77c6cb186152f?cid=80aa7a928c4541428fab1590b72d13b5,17iXKeQe2iVYXJcMpQqthG,6w9ToX5slZ4uIdmD17hJ3c
4212,Tanta Falta,Bryant Myers,181093,74,10/10/18,https://p.scdn.co/mp3-preview/8325e54336c7d3cf82c0f978806fd3adc10dabef?cid=80aa7a928c4541428fab1590b72d13b5,0sPTfDSZgE3KvcvqaKPtEx,6w9ToX5slZ4uIdmD17hJ3c
4213,Triste,Bryant Myers,264905,71,7/27/18,https://p.scdn.co/mp3-preview/beb52c5e0a6e31d3b7118220dbe1c3fabeaa3e81?cid=80aa7a928c4541428fab1590b72d13b5,5MNS5FF4LrTX0jIaI0gory,6w9ToX5slZ4uIdmD17hJ3c
4214,Tanta Falta Remix,Bryant Myers,181106,70,3/8/19,https://p.scdn.co/mp3-preview/dfd4926e22a7c2ffdd021f5d287277d4b76b63c7?cid=80aa7a928c4541428fab1590b72d13b5,6GxEpbOvB4dXgRF2SLJliK,6w9ToX5slZ4uIdmD17hJ3c
4215,Noche De Fantasia,Bryant Myers,226906,69,12/21/18,https://p.scdn.co/mp3-preview/8c0818ff92459feccb776daed889b8bb8d0201bd?cid=80aa7a928c4541428fab1590b72d13b5,3gcAbJ38vIQvT6No64cIcn,6w9ToX5slZ4uIdmD17hJ3c
4216,Pa Ti,Bad Bunny,191294,67,1/2/17,https://p.scdn.co/mp3-preview/6cb0c4f099232bb680f7e9f9a36676c9df53bf81?cid=80aa7a928c4541428fab1590b72d13b5,17nOaHsTn06jxuU9NpHuFU,4q3ewBCX7sLwd24euuV69X
4217,Suave (Remix),El Alfa,305526,63,11/2/18,https://p.scdn.co/mp3-preview/5c29043c48c52661e234829c3ff08134beaef1a5?cid=80aa7a928c4541428fab1590b72d13b5,4phvdPGXE8MGXsTBhqB5ht,2oQX8QiMXOyuqbcZEFsZfm
4218,Caile (feat. Zion & De La Ghetto),Revol,299586,65,12/25/16,https://p.scdn.co/mp3-preview/3c883e7830a4df6eeef62f76e6b0d11910a44b2c?cid=80aa7a928c4541428fab1590b72d13b5,626rYyBfeAeleh1F5t4B70,2wYOpkTJZGByNEOjEnSmoW
4219,No Ando Solo,Bryant Myers,241520,64,2/8/19,https://p.scdn.co/mp3-preview/ee542c06a5d868462fd05943a3934e53b8ec05af?cid=80aa7a928c4541428fab1590b72d13b5,6ZEb5M7dycMbooECbG2He4,6w9ToX5slZ4uIdmD17hJ3c
4220,Un Ratito Mas,Bryant Myers,283120,62,6/5/17,https://p.scdn.co/mp3-preview/d04bec0f59d161f60403e9b998e067e7bbfff9d9?cid=80aa7a928c4541428fab1590b72d13b5,2SzgK8i6si6ETtu57nTdSn,6w9ToX5slZ4uIdmD17hJ3c
4221,Man's Not Hot,Big Shaq,186026,69,9/22/17,,6X5OFBbrsHRsyO1zP7udgr,7mnAzEmgquhrVtGob81SmO
4222,Man Don't Dance,Big Shaq,218606,51,5/17/18,,2xfPdbWVd76RDhxUPjBNba,7mnAzEmgquhrVtGob81SmO
4223,Man's Not Hot - MC Mix,Big Shaq,320726,42,12/29/17,,0GMxfikpSPChlNibYPxjNJ,7mnAzEmgquhrVtGob81SmO
4224,Man's Not Hot - Black Caviar Remix,Big Shaq,184222,41,12/15/17,,1mmMC931KzgKdLPdCk2apE,7mnAzEmgquhrVtGob81SmO
4225,Daily Duppy,Big Shaq,170191,40,12/24/18,https://p.scdn.co/mp3-preview/65e033341f871b0a4a95bb0e39f71b66121a9bbc?cid=80aa7a928c4541428fab1590b72d13b5,5DTtsvJeB322d5hmtXBOQn,7mnAzEmgquhrVtGob81SmO
4226,Man's Not Hot - 2Scratch Remix,Big Shaq,214100,36,12/15/17,,2T7Ye4cGD5byLzHwPuiP4W,7mnAzEmgquhrVtGob81SmO
4227,Man's Not Hot - P Montana Afrobeat Mix,Big Shaq,203777,34,12/15/17,,0fDHEmNfIC9CN6EsGl4Tw5,7mnAzEmgquhrVtGob81SmO
4228,Man's Not Hot - Dirty Palm Remix,Big Shaq,226875,33,12/15/17,,6CYMSMSh4r3rIRTClcqHsm,7mnAzEmgquhrVtGob81SmO
4229,Man's Not Hot - Christmas Edition,Big Shaq,203004,33,12/15/17,,28lLyEK20U9nsJc6U9dNun,7mnAzEmgquhrVtGob81SmO
4230,Man's Not Hot - Majestic Remix,Big Shaq,291555,32,12/15/17,,1FTbCqvm19dFBJbGQuP3uG,7mnAzEmgquhrVtGob81SmO
4231,Distance,Emily King,231448,53,6/26/15,https://p.scdn.co/mp3-preview/d6be663f1f8c85282b57f590ceffbf223651b901?cid=80aa7a928c4541428fab1590b72d13b5,1IlBPaXuM7Fl6tiH9CPQlQ,6jlWj6y00bMQt8XoKuCjyZ
4232,Georgia,Emily King,243533,48,7/12/11,https://p.scdn.co/mp3-preview/29d3004517f85fa62874b0dbcba2862741759f98?cid=80aa7a928c4541428fab1590b72d13b5,4Aj1eHsMtEmjpJUWdUWiVa,6jlWj6y00bMQt8XoKuCjyZ
4233,Remind Me,Emily King,243826,47,2/1/19,,2KxPwaQYggkfkx4bOpjXLU,6jlWj6y00bMQt8XoKuCjyZ
4234,Look At Me Now,Emily King,192453,43,2/1/19,,1UPW7VUq3YPWgaTalSPMUe,6jlWj6y00bMQt8XoKuCjyZ
4235,Sleepwalker - Demo Version,Emily King,176960,42,7/8/16,https://p.scdn.co/mp3-preview/0accdd878750c5ba49da73708c14f87612b71f0c?cid=80aa7a928c4541428fab1590b72d13b5,5gRcuGu9LB5XABLoVecE5w,6jlWj6y00bMQt8XoKuCjyZ
4236,Believer,Emily King,189536,42,6/26/15,https://p.scdn.co/mp3-preview/122555cc45f7f4f2af7bcb2a828fe0f3715f42b1?cid=80aa7a928c4541428fab1590b72d13b5,5CnNs7UMthQNuXgFMsQCDX,6jlWj6y00bMQt8XoKuCjyZ
4237,Can't Hold Me,Emily King,267226,39,2/1/19,,6xTertkFt7J2engKnDaR9u,6jlWj6y00bMQt8XoKuCjyZ
4238,Sleepwalker,Emily King,198557,39,6/26/15,https://p.scdn.co/mp3-preview/fe26c56cb3168a073e7e3ddffccbdf1a41e12620?cid=80aa7a928c4541428fab1590b72d13b5,1M6omUPXNXAgDQh5f1k4oA,6jlWj6y00bMQt8XoKuCjyZ
4239,Down,Emily King,281853,39,7/12/11,https://p.scdn.co/mp3-preview/46ca04786fe41a3a48c0bf8a72b17f2f9aba4d4d?cid=80aa7a928c4541428fab1590b72d13b5,5cA0vB8c9FMOVDWyJHgf26,6jlWj6y00bMQt8XoKuCjyZ
4240,Teach You,Emily King,247613,39,2/1/19,,0wX2a8UlfmJAz1MVisOmv0,6jlWj6y00bMQt8XoKuCjyZ
4241,Someone You Loved,Lewis Capaldi,182160,91,11/8/18,,2TIlqbIneP0ZY1O0EzYLlc,4GNC7GD6oZMSxPGyXy4MNB
4242,Hold Me While You Wait,Lewis Capaldi,205686,80,5/3/19,,6700Z4Izi8EbB6JNthU6Ma,4GNC7GD6oZMSxPGyXy4MNB
4243,Grace,Lewis Capaldi,184880,77,9/21/18,,4eQBL0cuF3ismYCzBff2Ii,4GNC7GD6oZMSxPGyXy4MNB
4244,Bruises,Lewis Capaldi,218492,68,10/20/17,,5y0ET06ZzyxDzR4lB4JGhP,4GNC7GD6oZMSxPGyXy4MNB
4245,Rush (feat. Jessie Reyez),Lewis Capaldi,198351,72,2/23/18,,7tTRP2vA00uScZ4SjB3ZQZ,4GNC7GD6oZMSxPGyXy4MNB
4246,Tough,Lewis Capaldi,229282,70,6/8/18,,3XXGqZX50zbGqSOup74UH2,4GNC7GD6oZMSxPGyXy4MNB
4247,Lost On You,Lewis Capaldi,195579,61,10/20/17,,1LTT4IZU9lOOBlKHURdQ65,4GNC7GD6oZMSxPGyXy4MNB
4248,Mercy,Lewis Capaldi,219813,67,10/20/17,,4h2tsEvwk25eHrE7hJlnqB,4GNC7GD6oZMSxPGyXy4MNB
4249,Something Borrowed - Demo,Lewis Capaldi,195160,66,11/8/18,,6UQGNRfns3nW2Nryl4aEGh,4GNC7GD6oZMSxPGyXy4MNB
4250,Someone You Loved - Madism Radio Mix,Lewis Capaldi,157171,65,2/15/19,,1FaMsrYFdk914HDLQar1tz,4GNC7GD6oZMSxPGyXy4MNB
4251,Sojourner (feat. J. Cole),Rapsody,343173,61,10/26/18,https://p.scdn.co/mp3-preview/a8fbc2a9fe6dff10f10708ad1da37053651c4d1c?cid=80aa7a928c4541428fab1590b72d13b5,6FtCEQZesoKRmjf5LBKyko,6NL31G53xThQXkFs7lDpL5
4252,OooWee,Rapsody,270785,56,11/17/16,https://p.scdn.co/mp3-preview/40e0bf33dca09713695cc575df34022af6cafd0c?cid=80aa7a928c4541428fab1590b72d13b5,6pzWZe7LIcfKzriMIk6opx,6NL31G53xThQXkFs7lDpL5
4253,Good Good Love (feat. BJ The Chicago Kid),Rapsody,361832,45,8/28/12,https://p.scdn.co/mp3-preview/5d06f26bd007e2fd7dc73e6ee1d929ae84616f1f?cid=80aa7a928c4541428fab1590b72d13b5,4SnvGQ7wRoFpxPKXmwJJMr,6NL31G53xThQXkFs7lDpL5
4254,REDBLUE (feat. J.I.D),Rapsody,185333,45,11/9/18,https://p.scdn.co/mp3-preview/5ca5f8adf64f8bab58f4f2b10f7b25c2903ecdd1?cid=80aa7a928c4541428fab1590b72d13b5,7omhmxhTylKsvKkHNCN9e3,6NL31G53xThQXkFs7lDpL5
4255,Power,Rapsody,334786,44,9/22/17,,4DxaBl7XTThDb9zRZjIWOB,6NL31G53xThQXkFs7lDpL5
4256,OooWee,Rapsody,241413,43,9/22/17,,6GBMqcyAxxWoFkbgpOIF42,6NL31G53xThQXkFs7lDpL5
4257,2:00 AM,Rapsody,318106,41,11/17/16,https://p.scdn.co/mp3-preview/eb9ba6408f3530b053dfbb60be020d8bf765234e?cid=80aa7a928c4541428fab1590b72d13b5,1Fjr8nlS8pDTCdHD48t7Nc,6NL31G53xThQXkFs7lDpL5
4258,Problems (Rework),Moss Kena,212572,41,6/13/18,https://p.scdn.co/mp3-preview/2ae6f8da6338842bef2337ee59813e62e8ccf047?cid=80aa7a928c4541428fab1590b72d13b5,0515GgAx1swFXkIoz1DRzF,2u6jNcpusijFS6ZzuWRwMv
4259,Laila’s Wisdom,Rapsody,194720,40,9/22/17,,1EzniRQ6UM9Y5xGrmfqCgy,6NL31G53xThQXkFs7lDpL5
4260,Nobody,Rapsody,447266,39,9/22/17,,0oz3Beex42DL7nabhLknBd,6NL31G53xThQXkFs7lDpL5
4261,She Likes the Beatles,William Clark Green,256760,55,4/30/13,https://p.scdn.co/mp3-preview/3390b27294def49d3669b5f2519bd9aea9bf0e3a?cid=80aa7a928c4541428fab1590b72d13b5,38iGqJQPZcTYNx6bdR5YWC,0cshCXEe1I7wlRwdrL91ZQ
4262,Still Think About You,William Clark Green,248653,53,4/21/15,https://p.scdn.co/mp3-preview/07edafaaaeaf84ef22c4ea9db32dc6c9d8e24f97?cid=80aa7a928c4541428fab1590b72d13b5,5vnxFrKjeFmx5Pmw42g4dz,0cshCXEe1I7wlRwdrL91ZQ
4263,Ringling Road,William Clark Green,248066,53,4/21/15,https://p.scdn.co/mp3-preview/d571ccf71cf3cca9afb266e3d56b8352a1d95e90?cid=80aa7a928c4541428fab1590b72d13b5,2YUm7yXaklDbTvbwGwf9c4,0cshCXEe1I7wlRwdrL91ZQ
4264,Old Fashioned,William Clark Green,231720,52,4/21/15,https://p.scdn.co/mp3-preview/fcc5e351dc20d291b6a036fc147526d02e200149?cid=80aa7a928c4541428fab1590b72d13b5,0HQGh8pOIAk8a63LcpO57O,0cshCXEe1I7wlRwdrL91ZQ
4265,Hit You Where It Hurts,William Clark Green,194000,39,8/10/18,https://p.scdn.co/mp3-preview/3660a96cbede332adb5f0677a381b872bdde3627?cid=80aa7a928c4541428fab1590b72d13b5,1dQBuZ7dtlB2PwTCMW4VJd,0cshCXEe1I7wlRwdrL91ZQ
4266,Creek Don't Rise,William Clark Green,150466,47,4/21/15,https://p.scdn.co/mp3-preview/678f8c16785e40e74eb8ae6dc3e97b00c957412a?cid=80aa7a928c4541428fab1590b72d13b5,1dNQi8MaLrbMF2ibAYwUqS,0cshCXEe1I7wlRwdrL91ZQ
4267,Goner,William Clark Green,162013,46,8/10/18,https://p.scdn.co/mp3-preview/9aa30b9370b0db56ad1398eff22dbf2294c76554?cid=80aa7a928c4541428fab1590b72d13b5,5zAQwP4NeeTOFfLeoaCWWd,0cshCXEe1I7wlRwdrL91ZQ
4268,Sympathy,William Clark Green,201373,45,4/21/15,https://p.scdn.co/mp3-preview/783298f7092c6605406c641acd44498b04428031?cid=80aa7a928c4541428fab1590b72d13b5,0X6uh1q583Z1KhfIYSud7X,0cshCXEe1I7wlRwdrL91ZQ
4269,This Is Us,William Clark Green,215466,42,8/10/18,https://p.scdn.co/mp3-preview/bddb23d2a853b764cc8be95600ea0035a78dd4aa?cid=80aa7a928c4541428fab1590b72d13b5,6IbmwZ92FXQeuqh7ASV92j,0cshCXEe1I7wlRwdrL91ZQ
4270,Sticks and Stones,William Clark Green,166760,40,4/21/15,https://p.scdn.co/mp3-preview/016954cafb2f64f67521b68336b86029f6b0c97e?cid=80aa7a928c4541428fab1590b72d13b5,0QB6DmkH6n4DOnH0Ltynrc,0cshCXEe1I7wlRwdrL91ZQ
4271,Erase The Pain,Palisades,197834,60,12/28/18,https://p.scdn.co/mp3-preview/d3d87dbefa3cc2248b19adc5f7695538ef5200bf?cid=80aa7a928c4541428fab1590b72d13b5,7EEaV81pUNKvqsTrEHGoQH,2w6slVluzWlwADP8aB5yz5
4272,War,Palisades,178244,48,12/28/18,https://p.scdn.co/mp3-preview/50c11c57312b411643c4a03e3f74a657bdd4a77f?cid=80aa7a928c4541428fab1590b72d13b5,1Hig5qOTDmX4Erqpmk54xq,2w6slVluzWlwADP8aB5yz5
4273,Let Down,Palisades,217413,57,1/20/17,https://p.scdn.co/mp3-preview/faa5647eb468e6cd002d553732af1a23bc0e838d?cid=80aa7a928c4541428fab1590b72d13b5,3CwzV42BwEDA4i3gSf5EjW,2w6slVluzWlwADP8aB5yz5
4274,Ways To Disappear,Palisades,237625,56,12/28/18,https://p.scdn.co/mp3-preview/c88c1a00b663adcf4a2c7313d76da3e8d1715a87?cid=80aa7a928c4541428fab1590b72d13b5,0KcHwAnK9I7ieGVaRJICxT,2w6slVluzWlwADP8aB5yz5
4275,Fall,Palisades,218855,54,2/22/16,https://p.scdn.co/mp3-preview/a987dd975bb26d65b8dcf1160a6cce08e8c884ef?cid=80aa7a928c4541428fab1590b72d13b5,4o2mXUsityYafHUt0kWjFx,2w6slVluzWlwADP8aB5yz5
4276,Aggression,Palisades,213582,48,1/20/17,https://p.scdn.co/mp3-preview/b5b7a1e314efa255f0bf90fd620044fbeae55f7c?cid=80aa7a928c4541428fab1590b72d13b5,0V2ZT1jGwpgFdJKEF7BcAT,2w6slVluzWlwADP8aB5yz5
4277,Cold Heart (Warm Blood),Palisades,185674,47,1/20/17,https://p.scdn.co/mp3-preview/b583f96df4e6cdff8eb2693a3dd1632613cc1558?cid=80aa7a928c4541428fab1590b72d13b5,6nmSSGt3SghPVtj2tsZyVn,2w6slVluzWlwADP8aB5yz5
4278,Vendetta,Palisades,214059,47,12/28/18,https://p.scdn.co/mp3-preview/576ca61697e4f1aa27c0c36985740a5ef05dad95?cid=80aa7a928c4541428fab1590b72d13b5,7zOCBxdRIcYVe7nbjFhFHc,2w6slVluzWlwADP8aB5yz5
4279,Player Haters' Ball (feat. blackbear),Palisades,192994,46,1/9/15,https://p.scdn.co/mp3-preview/245a1a797b3ffece9395042ba0a2fc3a96cb1b81?cid=80aa7a928c4541428fab1590b72d13b5,4lud1K3yqVcxqpjpFvR01q,2w6slVluzWlwADP8aB5yz5
4280,Whatever You Want It To Be,Palisades,238113,45,1/9/15,https://p.scdn.co/mp3-preview/993782e8a2057c850ebecb6ff2bd31d5301aed96?cid=80aa7a928c4541428fab1590b72d13b5,6NP8QhnIa2TrI5inxHW4Ww,2w6slVluzWlwADP8aB5yz5
4281,Patience,Tracii Guns,299600,16,9/11/07,https://p.scdn.co/mp3-preview/53fdc36a6de2e5f207dd55afcaa7a4ac898ffcde?cid=80aa7a928c4541428fab1590b72d13b5,0rjjZ5Erbg9zHYz7woB2R3,7tXN8aCOy3B73hpoazxlNO
4282,Hooligan's Holiday,John Corabi,326906,15,11/13/12,https://p.scdn.co/mp3-preview/004bbdb32bffd0d9d355c26e9562b2bdb7908d21?cid=80aa7a928c4541428fab1590b72d13b5,23JcaVRmxEIiP1KwuC6U15,0danyQ9A5BKBm1YozPJhoy
4283,Love (I Don't Need It Anymore),John Corabi,229640,14,11/13/12,https://p.scdn.co/mp3-preview/7df27e903105269bb564fff1991572f458219c3e?cid=80aa7a928c4541428fab1590b72d13b5,3jR2aVP9SjWXzH3k780BkG,0danyQ9A5BKBm1YozPJhoy
4284,Man in the Moon,John Corabi,327146,13,11/13/12,https://p.scdn.co/mp3-preview/eb685dc89b36391553c81e691ae8337344f1c394?cid=80aa7a928c4541428fab1590b72d13b5,0QhTNHVzybhpHgtTmznwLz,0danyQ9A5BKBm1YozPJhoy
4285,If I Never Get to Say Goodbye,John Corabi,271360,12,11/13/12,https://p.scdn.co/mp3-preview/ee215277e343da9515829e64fc5a72ef211d05fa?cid=80aa7a928c4541428fab1590b72d13b5,794vE9FePFVzEfngKji7LX,0danyQ9A5BKBm1YozPJhoy
4286,"Father, Mother, Son",John Corabi,293320,11,11/13/12,https://p.scdn.co/mp3-preview/6bfa6bf8f0cd621173f5da191f3badffea01ead1?cid=80aa7a928c4541428fab1590b72d13b5,1RZg3y3XldIS9q3FEohm8y,0danyQ9A5BKBm1YozPJhoy
4287,If I Had a Dime,John Corabi,236066,10,11/13/12,https://p.scdn.co/mp3-preview/bdc38b0a3d83247e4c53517b1b6b8180626ca7ba?cid=80aa7a928c4541428fab1590b72d13b5,20xirb0QSkXPa7Br3PIYUi,0danyQ9A5BKBm1YozPJhoy
4288,Loveshine,John Corabi,155146,10,11/13/12,https://p.scdn.co/mp3-preview/9edf665611a0c2f5cd82bb0d890af8fbeb7a76c6?cid=80aa7a928c4541428fab1590b72d13b5,7u9B54HORkpsDZRA31MrwP,0danyQ9A5BKBm1YozPJhoy
4289,Crash,John Corabi,245240,9,11/13/12,https://p.scdn.co/mp3-preview/3eb7868e2e45987f18cf7e9b46b318c71e9ea7ce?cid=80aa7a928c4541428fab1590b72d13b5,6D06kwheee0WY4pQ3GML7b,0danyQ9A5BKBm1YozPJhoy
4290,Are You Waiting,John Corabi,217813,9,11/13/12,https://p.scdn.co/mp3-preview/5f8f4db3a0a92218d51ae53553f39181341cfacb?cid=80aa7a928c4541428fab1590b72d13b5,56ozknVg2YR3eud9sE1jjC,0danyQ9A5BKBm1YozPJhoy
